nodes,ave_mcmc,risk_mcmc_mean,credible_interval_mcmc,risk_mcmc_hpd,ave_hmc,risk_hmc_mean,credible_interval_hmc,risk_hmc_hpd,total_risk
14907,0.9696123239494004,1.0,[0.97420138 0.99999323],1.0,0.9943578182684474,1.0,[0.9922327 1.       ],1.0,1.0
15008,0.8267531942291544,2.0,[0.84656099 0.99997494],2.0,0.9551750900429415,1.0,[0.9498101 1.       ],1.0,2.0
15164,0.529247992457321,3.0,[0.83964175 0.99999365],2.0,0.5309569011349615,3.0,[0.95027356 1.        ],1.0,3.0
15412,0.9629819192044317,1.0,[0.55459087 0.99993777],3.0,0.992708674354153,1.0,[0.74109608 1.        ],2.0,2.0
15435,0.8548119653890673,1.0,[0.85396438 0.99997177],1.0,0.9646390050208195,1.0,[0.94917213 1.        ],1.0,1.0
15547,0.9572442319396796,1.0,[0.9428033  0.99999804],1.0,0.9902891407742859,1.0,[0.98016397 1.        ],1.0,1.0
15562,0.7409122534973929,2.0,[0.8318511  0.99999521],2.0,0.9189172801395944,1.0,[0.93181184 1.        ],1.0,2.0
15576,0.9888308764844692,1.0,[0.85622965 0.99993433],1.0,0.9977370376642286,1.0,[0.9483873 1.       ],1.0,1.0
15605,0.9572911190620936,1.0,[0.70643405 0.9999649 ],2.0,0.9904380021795489,1.0,[0.89400877 1.        ],1.0,2.0
15623,0.9495103184871221,1.0,[0.4933745  0.99975282],3.0,0.9889704217837968,1.0,[0.72272059 1.        ],2.0,2.0
15685,0.9728596838562742,1.0,[0.66473813 0.99998245],2.0,0.9944535170360406,1.0,[0.83663783 1.        ],2.0,2.0
15703,0.9713520928892926,1.0,[0.66015954 0.99998628],2.0,0.9936753014936974,1.0,[0.8643339 1.       ],1.0,2.0
15704,0.9932808730710524,1.0,[0.00211996 0.85729095],3.0,0.9985021558572674,1.0,[8.88178420e-16 9.93762888e-01],3.0,2.0
15935,0.8961952435017073,1.0,[0.86687072 0.99999623],1.0,0.9662882531105592,1.0,[0.95304626 1.        ],1.0,1.0
16095,0.6584914421745307,2.0,[0.80980856 0.99990638],2.0,0.8619359990461529,1.0,[0.93580514 1.        ],1.0,2.0
16265,0.8334709862680697,2.0,[0.69655914 0.99991145],2.0,0.9190140590403427,1.0,[0.87811922 1.        ],1.0,2.0
16347,0.917193882841323,1.0,[0.82456762 0.99997641],2.0,0.9358950893882387,1.0,[0.92541807 1.        ],1.0,2.0
16735,0.8963268633461621,1.0,[0.99570645 0.99999954],1.0,0.9767683596479632,1.0,[0.99867503 1.        ],1.0,1.0
17639,0.9944952561859255,1.0,[0.92912062 0.99999273],1.0,0.9987116003767594,1.0,[0.97590904 1.        ],1.0,1.0
18106,0.9945092924455369,1.0,[0.96179114 0.99999544],1.0,0.9989536701986653,1.0,[0.98727296 1.        ],1.0,1.0
18747,0.9070640135558505,1.0,[0.57522303 0.99993691],3.0,0.978245076797132,1.0,[0.78183761 1.        ],2.0,2.0
18881,0.9533967696205284,1.0,[0.49574258 0.99995353],3.0,0.990779016869498,1.0,[0.75091338 1.        ],2.0,2.0
19016,0.9718043564871366,1.0,[0.62639515 0.99995369],2.0,0.994493976328375,1.0,[0.83388591 1.        ],2.0,2.0
19151,0.9709208100352453,1.0,[0.97311044 0.99999772],1.0,0.9937151267792683,1.0,[0.99139952 1.        ],1.0,1.0
19653,0.9501425018502914,1.0,[0.92090146 0.99993974],1.0,0.9883827132028775,1.0,[0.97200466 1.        ],1.0,1.0
19754,0.9631141112952045,1.0,[0.86286978 0.99998318],1.0,0.9918378117605152,1.0,[0.9551633 1.       ],1.0,1.0
20080,0.9500520246255733,1.0,[0.89199834 0.99999902],1.0,0.9900004460456208,1.0,[0.96184101 1.        ],1.0,1.0
20130,0.7962852551981305,2.0,[0.90749975 0.99999681],1.0,0.9424332231090882,1.0,[0.96510171 1.        ],1.0,1.0
20150,0.9910661110003273,1.0,[0.86875071 0.99997279],1.0,0.9981016486744803,1.0,[0.95428822 1.        ],1.0,1.0
20205,0.9140833995131799,1.0,[0.91595192 0.99998785],1.0,0.9809562261073789,1.0,[0.97461136 1.        ],1.0,1.0
20473,0.9431254919591993,1.0,[0.94141742 0.99999015],1.0,0.9888984915734154,1.0,[0.98054038 1.        ],1.0,1.0
20485,0.9559812373276673,1.0,[0.94296558 0.99999186],1.0,0.9916876933584535,1.0,[0.9799818 1.       ],1.0,1.0
20514,0.9655743864379156,1.0,[0.82111208 0.99999964],2.0,0.9932364707207806,1.0,[0.91297904 1.        ],1.0,2.0
20562,0.941279523480162,1.0,[0.79809985 0.99998752],2.0,0.9876297638903611,1.0,[0.9350094 1.       ],1.0,2.0
20764,0.9947806051970647,1.0,[0.96405673 0.99999604],1.0,0.9989625025193837,1.0,[0.98841448 1.        ],1.0,1.0
20811,0.946994821130455,1.0,[0.95308983 0.99999947],1.0,0.9886393313257517,1.0,[0.98534537 1.        ],1.0,1.0
20912,0.8258822854077759,2.0,[0.9156364  0.99994733],1.0,0.955939528546375,1.0,[0.97105848 1.        ],1.0,1.0
20932,0.9945155544138381,1.0,[0.50674657 0.87851636],3.0,0.9988620277368053,1.0,[0.55480992 0.9178166 ],3.0,2.0
20953,0.742349107515658,2.0,[0.81792366 0.99993433],2.0,0.9228526363911861,1.0,[0.93853669 1.        ],1.0,2.0
20965,0.9449164939015194,1.0,[0.84686612 0.99999975],2.0,0.9886494658694689,1.0,[0.94990503 1.        ],1.0,2.0
21283,0.9321621560538114,1.0,[0.47903073 0.99995002],3.0,0.9841991262012033,1.0,[0.75788187 1.        ],2.0,2.0
21320,0.9952659075288088,1.0,[0.872892   0.99997411],1.0,0.9990496368462926,1.0,[0.95433297 1.        ],1.0,1.0
21385,0.9279191983449123,1.0,[0.97834815 0.99999769],1.0,0.9845821852068638,1.0,[0.99293604 1.        ],1.0,1.0
22356,0.7897077048573278,2.0,[0.8761577  0.99999456],1.0,0.9412165312875372,1.0,[0.96015244 1.        ],1.0,1.0
22548,0.8884399613602434,1.0,[0.99733812 0.99999965],1.0,0.9708775773447289,1.0,[0.99946936 1.        ],1.0,1.0
22652,0.9505181738217001,1.0,[0.93043301 0.99998573],1.0,0.990109124416967,1.0,[0.97865984 1.        ],1.0,1.0
23033,0.9903553954567783,1.0,[0.89224155 0.99999332],1.0,0.9979589303133535,1.0,[0.95882587 1.        ],1.0,1.0
23106,0.6600855253120642,2.0,[0.90091894 0.99996647],1.0,0.8594565358299631,1.0,[0.96333224 1.        ],1.0,1.0
23352,0.9616417447548908,1.0,[0.76074972 0.9998795 ],2.0,0.9925137267709702,1.0,[0.91386188 1.        ],1.0,2.0
23367,0.9694562608186977,1.0,[0.93526641 0.99999983],1.0,0.9940270939577059,1.0,[0.97543276 1.        ],1.0,1.0
23473,0.9664158067470345,1.0,[0.7268148 0.9999931],2.0,0.992523309274135,1.0,[0.88072945 1.        ],1.0,2.0
23520,0.9513081909687525,1.0,[0.88104198 0.99999487],1.0,0.9894540719096361,1.0,[0.96210734 1.        ],1.0,1.0
23673,0.9278305061529543,1.0,[0.82524524 0.99998611],2.0,0.9827141497740608,1.0,[0.93817655 1.        ],1.0,2.0
23738,0.8742372669720733,1.0,[0.38758128 0.99986324],3.0,0.9669379513889712,1.0,[0.59819039 1.        ],3.0,2.0
23858,0.9257429381600714,1.0,[0.82200784 0.99987193],2.0,0.984274541561504,1.0,[0.94369681 1.        ],1.0,2.0
24013,0.9597434946576198,1.0,[0.93621169 0.99998354],1.0,0.9909571139828857,1.0,[0.97998468 1.        ],1.0,1.0
24130,0.9953479168144977,1.0,[0.24565397 0.99921556],3.0,0.9991593795410371,1.0,[0.39939978 1.        ],3.0,2.0
24218,0.9618122124467151,1.0,[0.61909583 0.99987587],2.0,0.9922032130367797,1.0,[0.81954548 1.        ],2.0,2.0
24441,0.826171699267323,2.0,[0.84258697 0.9999875 ],2.0,0.9553927940607011,1.0,[0.93036816 1.        ],1.0,2.0
24482,0.940980502524108,1.0,[0.9842915  0.99999991],1.0,0.987105801743218,1.0,[0.99541025 1.        ],1.0,1.0
24516,0.952113960601806,1.0,[0.93827066 0.99999288],1.0,0.9897857239489493,1.0,[0.97713986 1.        ],1.0,1.0
24611,0.7923145210696785,2.0,[0.37237946 0.99982218],3.0,0.9447454053998583,1.0,[0.62706889 1.        ],2.0,2.0
24724,0.9408350651287142,1.0,[0.23638753 0.99996435],3.0,0.9863527175066198,1.0,[0.35336965 1.        ],3.0,2.0
24785,0.9725470721337428,1.0,[0.70176829 0.99992117],2.0,0.9940163619754799,1.0,[0.87439128 1.        ],1.0,2.0
24811,0.9918129868748037,1.0,[0.65061899 0.99999121],2.0,0.9984039443808677,1.0,[0.86686207 1.        ],1.0,2.0
24875,0.9536594857766104,1.0,[0.90450818 0.99999816],1.0,0.9897823538740408,1.0,[0.96613132 1.        ],1.0,1.0
24961,0.954110815092071,1.0,[0.9572443  0.99998096],1.0,0.9906232838647802,1.0,[0.98550065 1.        ],1.0,1.0
25091,0.9949313154836401,1.0,[0.9595342  0.99999141],1.0,0.9989615556768929,1.0,[0.98611825 1.        ],1.0,1.0
25152,0.8247435437445343,2.0,[0.91616746 0.99999375],1.0,0.9577369979028363,1.0,[0.97421593 1.        ],1.0,1.0
25160,0.9253207817926828,1.0,[0.89821789 0.99994751],1.0,0.9826293306858356,1.0,[0.96435349 1.        ],1.0,1.0
25220,0.9616332389466921,1.0,[0.90378725 0.99995651],1.0,0.9910203619609994,1.0,[0.96186307 1.        ],1.0,1.0
25227,0.920184558905464,1.0,[0.8592098  0.99998808],1.0,0.9828859530078942,1.0,[0.95452396 1.        ],1.0,1.0
25291,0.9983365391028777,1.0,[0.48362413 0.99992303],3.0,0.9996452241893983,1.0,[0.72444275 1.        ],2.0,2.0
25369,0.981597184076011,1.0,[0.89191125 0.99999558],1.0,0.9959206372230515,1.0,[0.96122173 1.        ],1.0,1.0
25512,0.959344145539741,1.0,[0.2173844  0.99930386],3.0,0.9910852717284565,1.0,[0.35969021 1.        ],3.0,2.0
26073,0.9937270171863711,1.0,[0.92829828 0.99998144],1.0,0.9986822863326456,1.0,[0.97579086 1.        ],1.0,1.0
26615,0.7913445480505059,2.0,[0.48887697 0.99977857],3.0,0.9435790661123296,1.0,[0.76707771 1.        ],2.0,2.0
27446,0.9009559777927514,1.0,[0.82863269 0.99996301],2.0,0.9771596553996783,1.0,[0.93752232 1.        ],1.0,2.0
27678,0.9418165380270697,1.0,[0.79767296 0.99990557],2.0,0.9865214930003015,1.0,[0.91536319 1.        ],1.0,2.0
27986,0.9700756764523051,1.0,[0.66176994 0.9999437 ],2.0,0.9939964667228596,1.0,[0.83442998 1.        ],2.0,2.0
28186,0.9958332857780923,1.0,[0.97658348 0.99999754],1.0,0.9991620077842915,1.0,[0.99171797 1.        ],1.0,1.0
28260,0.95730910923698,1.0,[0.85068882 0.99999155],1.0,0.9785212569489731,1.0,[0.93408453 1.        ],1.0,1.0
28263,0.951809277442014,1.0,[0.83788733 0.99999903],2.0,0.9891778350783352,1.0,[0.93930737 1.        ],1.0,2.0
28329,0.9359754239532871,1.0,[0.93202894 0.99999341],1.0,0.9860854251140515,1.0,[0.97634055 1.        ],1.0,1.0
28513,0.9112395031058684,1.0,[0.38195069 0.99997664],3.0,0.9804759365056182,1.0,[0.56424227 1.        ],3.0,2.0
28571,0.7984931706629534,2.0,[0.88668767 0.99995016],1.0,0.9428079811887428,1.0,[0.96511716 1.        ],1.0,1.0
28598,0.9423336862281413,1.0,[0.7070054  0.99996704],2.0,0.9888590871338413,1.0,[0.8617598 1.       ],1.0,2.0
28634,0.7498477676382262,2.0,[0.9639648  0.99999568],1.0,0.917165779957044,1.0,[0.98651932 1.        ],1.0,1.0
28657,0.9400880294064082,1.0,[0.24529666 0.99973966],3.0,0.9867790396208722,1.0,[0.36730205 1.        ],3.0,2.0
28716,0.9579955184158933,1.0,[0.9164943  0.99998956],1.0,0.9915648551152421,1.0,[0.96838257 1.        ],1.0,1.0
28792,0.9762783038393691,1.0,[0.72339011 0.99990959],2.0,0.9945472602296709,1.0,[0.8985845 1.       ],1.0,2.0
28824,0.955746181600111,1.0,[0.660438   0.99998056],2.0,0.9905028901730316,1.0,[0.857272 1.      ],1.0,2.0
28917,0.9813115849847978,1.0,[0.89911803 0.99997753],1.0,0.9963134434285937,1.0,[0.96307253 1.        ],1.0,1.0
29075,0.9071515592728585,1.0,[0.94591487 0.99999831],1.0,0.9763993999198194,1.0,[0.98153599 1.        ],1.0,1.0
29140,0.8878950001792096,1.0,[0.91521975 0.9999751 ],1.0,0.9741758621542425,1.0,[0.96801379 1.        ],1.0,1.0
29152,0.9540439493545478,1.0,[0.37915076 0.99979749],3.0,0.9903039653277719,1.0,[0.5967317 1.       ],3.0,2.0
29208,0.9891424298158172,1.0,[0.61816725 0.99989098],2.0,0.9977795490864969,1.0,[0.83737127 1.        ],2.0,2.0
29222,0.9701731493292254,1.0,[0.87306641 0.99998731],1.0,0.9931984019284035,1.0,[0.94391674 1.        ],1.0,1.0
29467,0.664043841807255,2.0,[0.94881288 0.9999936 ],1.0,0.8491136545778434,2.0,[0.9808279 1.       ],1.0,2.0
29479,0.9667541593661615,1.0,[0.91617944 0.99997232],1.0,0.9939334244339141,1.0,[0.97036815 1.        ],1.0,1.0
29484,0.9990910988929965,1.0,[0.89281379 0.99998688],1.0,0.9999381491684307,1.0,[0.91119468 1.        ],1.0,1.0
29504,0.9657288750262116,1.0,[0.88172675 0.99997809],1.0,0.9925015596528105,1.0,[0.96197882 1.        ],1.0,1.0
29608,0.9658739985407453,1.0,[0.26570645 0.99991824],3.0,0.9920832538783115,1.0,[0.41013692 1.        ],3.0,2.0
29680,0.6571033018629295,2.0,[0.54153729 0.97728769],3.0,0.8485187490558468,2.0,[0.58884383 0.99749317],3.0,3.0
29686,0.9922837166954016,1.0,[0.90446834 0.99995954],1.0,0.9984472586722972,1.0,[0.96365851 1.        ],1.0,1.0
29691,0.923947332238429,1.0,[0.9638775  0.99999675],1.0,0.9831318506788665,1.0,[0.98885524 1.        ],1.0,1.0
29695,0.8311229302748038,2.0,[0.62425084 0.99962437],2.0,0.9561959443665087,1.0,[0.82517686 1.        ],2.0,2.0
30132,0.6569547750591003,2.0,[0.83760703 0.99998757],2.0,0.8572459427226086,1.0,[0.94885463 1.        ],1.0,2.0
30722,0.6540103252629392,2.0,[0.79927429 0.99998174],2.0,0.8685918725252204,1.0,[0.92920992 1.        ],1.0,2.0
30781,0.6556009395128273,2.0,[0.90846804 0.99995894],1.0,0.8543091642654908,1.0,[0.97447716 1.        ],1.0,1.0
31019,0.8980945804499968,1.0,[0.90000009 0.9999846 ],1.0,0.974980631618531,1.0,[0.9616311 1.       ],1.0,1.0
31027,0.9776389981964708,1.0,[0.99718517 0.99999827],1.0,0.9954107460776767,1.0,[0.9993435 1.       ],1.0,1.0
31133,0.742415873877377,2.0,[0.84186393 0.99999196],2.0,0.9196115226298213,1.0,[0.9355883 1.       ],1.0,2.0
31313,0.9880908940069812,1.0,[0.86267271 0.9999756 ],1.0,0.9978434898951637,1.0,[0.94817823 1.        ],1.0,1.0
31463,0.9833919043183544,1.0,[0.8917183  0.99996639],1.0,0.9966312753384177,1.0,[0.96180367 1.        ],1.0,1.0
31500,0.9621803981325757,1.0,[0.86933228 0.99998804],1.0,0.9912552188535548,1.0,[0.95512501 1.        ],1.0,1.0
31742,0.9636269542388197,1.0,[0.85279386 0.99999233],1.0,0.9936336680989967,1.0,[0.94877484 1.        ],1.0,1.0
32354,0.7988755427587053,2.0,[0.87951763 0.99998381],1.0,0.9376746816598346,1.0,[0.95260649 1.        ],1.0,1.0
32703,0.9650536628203108,1.0,[0.76619831 0.99985716],2.0,0.9932117824999379,1.0,[0.90943779 1.        ],1.0,2.0
32709,0.9698678531315027,1.0,[0.90673618 0.99998473],1.0,0.9937251951681927,1.0,[0.96472182 1.        ],1.0,1.0
33597,0.9574452064171574,1.0,[0.40568038 0.99970506],3.0,0.9912709793821946,1.0,[0.62000072 1.        ],2.0,2.0
33891,0.743815125690359,2.0,[0.99544323 0.99999961],1.0,0.9181151698295653,1.0,[0.99861603 1.        ],1.0,1.0
34019,0.968956669561473,1.0,[0.78056714 0.99996055],2.0,0.9933688999282795,1.0,[0.92605424 1.        ],1.0,2.0
34177,0.8986379858418327,1.0,[0.84808716 0.99999119],2.0,0.976235078737283,1.0,[0.93427975 1.        ],1.0,2.0
34209,0.8899328690475273,1.0,[0.86816264 0.99997754],1.0,0.9755030337466092,1.0,[0.94489087 1.        ],1.0,1.0
34224,0.9539051662060419,1.0,[0.73634667 0.99987947],2.0,0.9899109936347151,1.0,[0.89090054 1.        ],1.0,2.0
34288,0.7685633808290806,2.0,[0.97383139 0.99999884],1.0,0.8144631842900769,2.0,[0.98946883 1.        ],1.0,2.0
34549,0.9651542616728365,1.0,[0.97528829 0.99999578],1.0,0.9922380888935947,1.0,[0.99222247 1.        ],1.0,1.0
34681,0.9989450773661416,1.0,[0.93834696 0.99999521],1.0,0.9998436419586942,1.0,[0.97765487 1.        ],1.0,1.0
34691,0.9988902179280095,1.0,[0.79460161 0.99987493],2.0,0.9998656359868733,1.0,[0.93322653 1.        ],1.0,2.0
34779,0.9988695275091746,1.0,[0.74822795 0.99988954],2.0,0.9998270393719115,1.0,[0.90410737 1.        ],1.0,2.0
34800,0.9989665606449512,1.0,[0.84065608 0.99995007],2.0,0.9998701652465518,1.0,[0.94242777 1.        ],1.0,2.0
34854,0.9989280895769287,1.0,[0.83440945 0.99999725],2.0,0.9998906362575117,1.0,[0.94151234 1.        ],1.0,2.0
34872,0.9990107572198401,1.0,[0.94652531 0.99999305],1.0,0.9998812827969745,1.0,[0.98549788 1.        ],1.0,1.0
34927,0.9472641558921737,1.0,[0.95982115 0.99999695],1.0,0.9887628511520026,1.0,[0.98565867 1.        ],1.0,1.0
34968,0.9875900605396004,1.0,[0.72728625 0.99993258],2.0,0.9977172457149299,1.0,[0.87960875 1.        ],1.0,2.0
35266,0.853630572530933,1.0,[0.80142022 0.99998913],2.0,0.9638396617684987,1.0,[0.92442627 1.        ],1.0,2.0
35280,0.9768697235213396,1.0,[0.93044664 0.99999084],1.0,0.995324058508261,1.0,[0.97308928 1.        ],1.0,1.0
35297,0.6595133997627091,2.0,[3.37245222e-04 9.24315748e-01],3.0,0.8678689256997901,1.0,[1.70974346e-13 9.99894069e-01],3.0,3.0
35369,0.9720809349869488,1.0,[0.83672996 0.99998293],2.0,0.9943817193668315,1.0,[0.94307335 1.        ],1.0,2.0
35600,0.9255055023135641,1.0,[0.58189663 0.99984691],3.0,0.9830144451781414,1.0,[0.81835031 1.        ],2.0,2.0
35619,0.9352542731087379,1.0,[0.72879023 0.99996333],2.0,0.9850714976158221,1.0,[0.89927154 1.        ],1.0,2.0
35665,0.8967153490998782,1.0,[0.69746102 0.9999041 ],2.0,0.977763197789894,1.0,[0.8831315 1.       ],1.0,2.0
35908,0.8242897829284669,2.0,[0.94661434 0.99999731],1.0,0.9492812943038502,1.0,[0.98298832 1.        ],1.0,1.0
36236,0.9989598837407482,1.0,[0.90793042 0.99999488],1.0,0.9998838412122789,1.0,[0.96857589 1.        ],1.0,1.0
36351,0.9009298322159182,1.0,[0.90584181 0.99996726],1.0,0.9777990889683759,1.0,[0.96725589 1.        ],1.0,1.0
36828,0.980994324760068,1.0,[0.8231555  0.99998126],2.0,0.9958962108287508,1.0,[0.92451637 1.        ],1.0,2.0
37100,0.9466750458824592,1.0,[0.99741748 0.99999903],1.0,0.9882277620972277,1.0,[0.99947865 1.        ],1.0,1.0
37271,0.9840979439018845,1.0,[0.91200424 0.99994737],1.0,0.9971130617562539,1.0,[0.96643142 1.        ],1.0,1.0
37468,0.9307513399537198,1.0,[0.98170966 0.99999973],1.0,0.9863541710985901,1.0,[0.99300788 1.        ],1.0,1.0
37474,0.9846365283211576,1.0,[0.7456724  0.99993785],2.0,0.9970683297869892,1.0,[0.84399347 1.        ],2.0,2.0
37497,0.9747415965442752,1.0,[0.92237461 0.99999336],1.0,0.9949729049510506,1.0,[0.97582283 1.        ],1.0,1.0
37721,0.8984086688338566,1.0,[0.91825454 0.99999843],1.0,0.9743275243962602,1.0,[0.97276509 1.        ],1.0,1.0
37989,0.8522296124032952,1.0,[0.88457844 0.99998057],1.0,0.8445765788005729,2.0,[0.95918047 1.        ],1.0,2.0
38001,0.9640358056865878,1.0,[0.87752694 0.99999406],1.0,0.9928287355343617,1.0,[0.96175122 1.        ],1.0,1.0
38091,0.9983064737152627,1.0,[0.77716833 0.99998265],2.0,0.9996910807915149,1.0,[0.91718571 1.        ],1.0,2.0
38726,0.9591370117933242,1.0,[0.95645277 0.99999813],1.0,0.990990347024257,1.0,[0.98611856 1.        ],1.0,1.0
38880,0.871463706909132,1.0,[0.89450624 0.999954  ],1.0,0.9675050329619653,1.0,[0.96819853 1.        ],1.0,1.0
38883,0.853647189557194,1.0,[0.44467797 0.83944485],3.0,0.9637668483740167,1.0,[0.44978977 0.87958359],3.0,2.0
38930,0.87207686247051,1.0,[0.86295173 0.99995541],1.0,0.9680982294833973,1.0,[0.95241043 1.        ],1.0,1.0
39120,0.9684107869387871,1.0,[0.92571727 0.99998719],1.0,0.993634380655935,1.0,[0.97639683 1.        ],1.0,1.0
39122,0.9577196517788461,1.0,[0.84939732 0.999938  ],2.0,0.9919463848460843,1.0,[0.94020981 1.        ],1.0,2.0
39180,0.6622110327215526,2.0,[0.54868787 0.99980976],3.0,0.8569268222108722,1.0,[0.77544518 1.        ],2.0,3.0
39326,0.9358467424429798,1.0,[0.87696254 0.99997461],1.0,0.9851157295615383,1.0,[0.96176783 1.        ],1.0,1.0
39351,0.935721724960926,1.0,[0.82788839 0.99993105],2.0,0.9866371000126578,1.0,[0.94000256 1.        ],1.0,2.0
39392,0.9789487585805012,1.0,[0.4806348  0.99939913],3.0,0.9959989779307585,1.0,[0.70170174 1.        ],2.0,2.0
39533,0.9859935927393574,1.0,[0.98511399 0.9999962 ],1.0,0.9974170794906182,1.0,[0.99482584 1.        ],1.0,1.0
39540,0.9944945243490572,1.0,[0.75721948 0.99989041],2.0,0.9988777555847502,1.0,[0.88797429 1.        ],1.0,2.0
39591,0.8506622310688667,1.0,[0.87804728 0.99991282],1.0,0.9576652993743239,1.0,[0.96143004 1.        ],1.0,1.0
39737,0.9816500015588997,1.0,[0.48048665 0.99930359],3.0,0.9960159985293848,1.0,[0.73205972 1.        ],2.0,2.0
39821,0.9872432922133241,1.0,[0.78805393 0.99996997],2.0,0.9975225366950758,1.0,[0.91737445 1.        ],1.0,2.0
39912,0.9075273374359658,1.0,[0.91783501 0.99994969],1.0,0.9796574957278051,1.0,[0.96850461 1.        ],1.0,1.0
40028,0.6619665553064095,2.0,[0.73495963 0.99995642],2.0,0.866766221982863,1.0,[0.8876531 1.       ],1.0,2.0
40387,0.9986132481232776,1.0,[0.85054116 0.9999833 ],1.0,0.9997844571753111,1.0,[0.94301911 1.        ],1.0,1.0
40630,0.744482568960734,2.0,[0.90432645 0.99999753],1.0,0.9198399866188555,1.0,[0.96608491 1.        ],1.0,1.0
40805,0.9790984763462802,1.0,[0.7510306  0.99996104],2.0,0.9956183664170332,1.0,[0.89226163 1.        ],1.0,2.0
41018,0.9820935332586903,1.0,[0.03594416 0.63220909],3.0,0.9966941977981435,1.0,[0.00070165 0.57597088],3.0,2.0
41095,0.9798002031368532,1.0,[0.92879365 0.99996803],1.0,0.9961856523964666,1.0,[0.97571261 1.        ],1.0,1.0
41157,0.9718712447950567,1.0,[0.74275377 0.99996979],2.0,0.9937911084614064,1.0,[0.91211493 1.        ],1.0,2.0
41327,0.9265533262484837,1.0,[0.97115769 0.99999429],1.0,0.9836779644076881,1.0,[0.99016995 1.        ],1.0,1.0
41695,0.9393632208677047,1.0,[0.80537747 0.99999049],2.0,0.9854769691583686,1.0,[0.91745036 1.        ],1.0,2.0
41722,0.9153122888402734,1.0,[0.92485481 0.99999548],1.0,0.98053443528795,1.0,[0.97127819 1.        ],1.0,1.0
41811,0.9365581470018725,1.0,[0.87170944 0.99996308],1.0,0.9864490259678397,1.0,[0.95706895 1.        ],1.0,1.0
42275,0.9076883861499132,1.0,[0.80254373 0.99999455],2.0,0.9772980593268592,1.0,[0.91629884 1.        ],1.0,2.0
42473,0.9982314136153523,1.0,[0.94955627 0.99999936],1.0,0.9996908214730322,1.0,[0.97987583 1.        ],1.0,1.0
42541,0.9491912415859861,1.0,[0.95194024 0.99996335],1.0,0.9897536207765643,1.0,[0.98463303 1.        ],1.0,1.0
42708,0.9724283670721652,1.0,[0.81491737 0.99997874],2.0,0.9938169843637216,1.0,[0.93740584 1.        ],1.0,2.0
42861,0.9223643958402512,1.0,[0.88408444 0.99995414],1.0,0.9850659898153568,1.0,[0.95965381 1.        ],1.0,1.0
43376,0.9293381794934321,1.0,[0.62285385 0.99998621],2.0,0.938967135899277,1.0,[0.8299523 1.       ],2.0,2.0
43531,0.9744830848411435,1.0,[0.66913117 0.99978042],2.0,0.9951128480442334,1.0,[0.87122965 1.        ],1.0,2.0
43578,0.9059393794526748,1.0,[0.81817237 0.99999181],2.0,0.9802957515392318,1.0,[0.92167515 1.        ],1.0,2.0
43607,0.9482988195239014,1.0,[0.92240904 0.9999788 ],1.0,0.9890468242502638,1.0,[0.97498129 1.        ],1.0,1.0
44869,0.9126861087085008,1.0,[0.99707057 0.99999997],1.0,0.9801547832063779,1.0,[0.99937966 1.        ],1.0,1.0
44977,0.952590090498268,1.0,[0.8609925  0.99994117],1.0,0.9906737163355165,1.0,[0.95099951 1.        ],1.0,1.0
45177,0.8937251866105382,1.0,[0.90354606 0.99995519],1.0,0.9774064587946278,1.0,[0.96693395 1.        ],1.0,1.0
45352,0.9921587329816021,1.0,[0.82909945 0.99998125],2.0,0.9984544950623956,1.0,[0.92931959 1.        ],1.0,2.0
46450,0.9760307287408629,1.0,[0.89176264 0.99996759],1.0,0.9952159643598487,1.0,[0.96045138 1.        ],1.0,1.0
